Track_photon_ID	Energy_MeV	Wavelength_nm	Time_ns
19880	6.74229	183.89	18.3934
19879	6.96392	178.038	22.1976
19878	6.82698	181.609	20.4174
19877	6.86924	180.492	18.2678
19876	6.95971	178.146	18.8969
19875	6.87722	180.282	18.841
19874	6.94112	178.623	17.5691
19873	7.39226	167.722	18.089
19872	7.03928	176.132	18.3666
19871	7.05347	175.778	21.6139
19870	6.97813	177.675	18.6
19869	6.81826	181.842	19.185
19868	6.71813	184.552	18.9184
19867	7.07088	175.345	21.5338
19866	6.96163	178.097	21.8237
19865	7.36181	168.415	21.8363
19864	6.92023	179.162	20.0181
19863	6.90602	179.531	21.2631
19862	7.04088	176.092	18.3775
19861	6.90487	179.56	17.733
19860	7.04218	176.06	19.681
19859	7.00469	177.002	25.1643
19858	6.91107	179.399	21.097
19857	7.00921	176.888	24.3513
19856	6.91122	179.395	21.8556
19855	7.33566	169.016	21.609
19854	6.91512	179.294	19.9519
20221	6.99424	177.266	18.5165
20220	6.90273	179.616	16.8086
20219	7.32005	169.376	22.8697
20218	6.99803	177.17	22.4321
20217	6.98092	177.604	19.0893
20216	6.98679	177.455	18.3661
20215	6.99882	177.15	21.3816
20214	6.90918	179.448	20.2786
20213	7.30934	169.624	19.9025
20212	6.98661	177.46	20.4486
20211	7.39245	167.717	21.21
20210	7.03788	176.167	21.3706
20209	7.38293	167.934	22.2402
20208	6.97069	177.865	22.4243
20207	7.03451	176.251	22.0982
20206	7.09907	174.648	21.1402
20205	7.09168	174.83	21.6446
20204	6.92722	178.981	20.1045
20203	7.03631	176.206	23.6353
20202	6.82515	181.658	17.9667
20201	7.37504	168.113	18.48
20200	6.90664	179.514	23.5214
20199	6.92988	178.912	21.2522
20198	6.97754	177.69	17.5342
20197	7.31112	169.583	20.5026
20196	7.35556	168.558	20.1861
20195	7.31665	169.455	20.9481
20194	6.95497	178.267	21.5318
20193	6.82421	181.683	21.39
20192	6.91237	179.366	19.8958
20191	7.00455	177.005	20.6489
20190	6.95524	178.26	22.6342
20189	6.96416	178.032	17.6785
20188	7.33381	169.058	19.4212
20187	7.35783	168.507	22.1289
20186	7.09115	174.843	18.1027
20185	6.81115	182.031	19.4089
20184	6.97263	177.815	19.8695
20183	7.01972	176.623	18.0212
20182	6.8475	181.065	19.7335
20181	6.9758	177.735	18.5966
20180	6.92114	179.138	21.163
20179	6.92194	179.118	20.2719
20178	6.9062	179.526	18.3655
20177	7.37384	168.141	20.6937
20176	7.01019	176.863	18.7635
20175	6.9019	179.638	20.9311
20174	7.0518	175.819	20.9498
20173	7.03251	176.301	21.7595
20172	7.08738	174.937	23.2236
20171	6.91055	179.413	21.8732
20170	7.20691	172.035	20.5899
20169	6.87182	180.424	19.3158
20168	7.31121	169.581	19.7648
20167	7.3523	168.633	19.4117
20166	6.93449	178.794	19.2497
20165	6.93898	178.678	20.5079
20164	6.90751	179.492	22.153
20163	6.81511	181.926	18.1033
20162	6.78167	182.822	18.9508
20161	6.87001	180.472	18.6544
20160	6.9164	179.261	21.4055
20159	6.88687	180.03	21.1501
20158	6.98733	177.441	22.7628
20157	7.08247	175.058	19.5811
20156	7.00802	176.918	20.1594
20155	6.90382	179.588	22.1761
20154	6.84274	181.191	22.1496
20153	7.05975	175.621	20.254
20152	6.84376	181.164	19.4701
20151	6.99	177.374	21.3126
20150	6.93337	178.822	18.379
20149	6.90457	179.568	20.9614
20148	6.82952	181.542	18.3482
20147	7.3539	168.596	23.3492
20146	7.38559	167.873	22.6998
20145	7.07602	175.217	19.5513
20144	6.95587	178.244	18.8577
20143	6.9335	178.819	20.3418
20142	6.95143	178.358	22.9224
20141	7.22195	171.677	19.5349
20140	6.90658	179.516	19.4313
20139	6.81123	182.029	20.0752
20138	7.3153	169.486	21.8621
20137	7.07727	175.186	19.1361
20136	7.05207	175.812	22.8321
20135	7.37992	168.002	21.8238
20134	6.94061	178.636	19.2577
20133	6.9839	177.529	20.1128
20132	7.02716	176.436	22.6927
20131	6.9968	177.201	18.2168
20130	6.97012	177.879	20.3675
20129	7.0388	176.144	21.8199
20128	6.96707	177.957	20.1108
20127	6.81566	181.911	17.81
20126	6.83308	181.447	23.182
20125	7.07536	175.234	23.2583
20124	7.27832	170.347	18.6722
20123	6.90436	179.574	19.488
20122	7.02838	176.405	19.7616
20121	6.98026	177.621	22.1961
20120	7.09656	174.71	24.6553
20119	6.89962	179.697	20.4519
20118	7.01649	176.704	22.4686
20117	6.85868	180.77	20.3637
20116	6.9291	178.933	19.2426
20115	7.36008	168.455	21.3589
20114	6.9598	178.143	23.0271
20113	7.31223	169.557	21.7402
20112	6.94828	178.439	20.646
20111	7.39077	167.755	17.7355
20110	6.93472	178.788	21.4005
20109	6.74751	183.748	18.0611
20108	6.94032	178.643	23.8451
20107	7.05731	175.682	19.926
20106	7.09625	174.718	21.7642
20105	6.87298	180.394	18.6795
20104	6.93825	178.697	22.4396
20103	7.39659	167.623	23.8003
20102	6.97086	177.861	21.5138
20101	6.8184	181.838	19.5676
20100	7.05028	175.857	21.2279
20099	6.99858	177.156	18.2759
20098	6.95285	178.321	20.3127
20097	7.31499	169.493	17.7537
20096	6.90627	179.524	20.1117
20095	7.31937	169.392	22.2731
20094	7.31605	169.469	20.082
20093	6.90089	179.664	17.7337
20092	6.98776	177.431	19.5117
20091	6.86353	180.642	20.9216
20090	7.05158	175.825	21.2511
20089	7.33388	169.057	18.0007
20088	6.99622	177.216	22.6408
20087	7.04296	176.04	22.9612
20086	7.08672	174.953	21.5277
20085	6.81034	182.053	18.8636
20084	7.0013	177.087	18.08
20083	6.8838	180.11	21.6877
20082	7.02227	176.559	21.0163
20081	6.9803	177.62	22.0579
20080	7.25532	170.887	22.5292
20079	7.04951	175.876	20.7127
20078	7.01917	176.636	18.9151
20077	7.00751	176.931	18.0934
20076	7.35023	168.681	22.95
20075	6.94447	178.537	19.785
20074	6.98913	177.396	18.3415
20073	7.38279	167.937	21.6739
20072	6.86567	180.586	19.0393
20071	6.69389	185.22	18.8034
20070	6.90491	179.559	18.8919
20069	6.99123	177.342	20.1061
20068	7.00657	176.954	19.0573
20067	7.34789	168.735	18.3629
20066	6.87516	180.336	19.6017
20065	6.93268	178.84	20.1955
20497	6.97687	177.707	19.2991
20496	7.00922	176.887	18.2532
20495	7.38378	167.914	19.5878
20494	6.98947	177.387	19.8514
20493	6.95916	178.16	19.5428
20492	7.30485	169.729	20.8121
20491	7.37301	168.16	20.6195
20490	6.74141	183.914	17.9329
20489	6.89413	179.84	23.8102
20488	7.01298	176.792	20.4209
20487	7.00959	176.878	22.0934
20486	6.89876	179.72	18.1102
20485	6.98833	177.416	18.9011
20484	6.93909	178.675	18.0869
20483	7.00626	176.962	18.5702
20482	7.03667	176.197	19.4471
20481	7.09533	174.741	19.7571
20480	7.39261	167.714	21.0968
20479	7.32503	169.261	22.8517
20478	6.88034	180.201	18.7658
20477	7.05933	175.632	22.2537
20476	6.95465	178.275	25.3632
20475	6.83896	181.291	20.4281
20474	6.90619	179.526	18.3262
20473	7.0099	176.87	21.3144
20472	6.9045	179.57	25.3836
20471	6.99488	177.25	21.6506
20470	6.90234	179.626	19.9052
20469	6.98797	177.425	21.5044
20468	7.01018	176.863	19.2524
20467	6.85402	180.893	19.7643
20466	7.01847	176.654	19.6881
20465	7.35695	168.527	19.0958
20464	7.3211	169.352	24.9373
20463	6.72586	184.34	22.8498
20462	6.87222	180.414	19.3109
20461	6.90505	179.556	17.8064
20460	7.20336	172.12	20.8269
20459	7.05972	175.622	18.2903
20458	6.88252	180.144	22.282
20457	6.93786	178.707	19.0292
20456	6.84966	181.008	19.2361
20455	7.09919	174.645	24.0155
20454	6.82899	181.556	19.5621
20453	6.87777	180.268	22.3036
20452	6.83083	181.507	20.7183
20451	6.92403	179.064	20.4958
20450	6.98041	177.617	18.4232
20449	6.83347	181.437	22.6101
20448	6.99147	177.336	23.6966
20447	7.37564	168.099	18.5537
20446	7.38806	167.817	19.2988
20445	7.39119	167.746	22.6708
20444	6.92955	178.921	18.2612
20443	6.91221	179.37	24.246
20442	7.09045	174.861	22.0448
20441	7.30794	169.657	20.5072
20440	6.96148	178.1	22.3327
20439	6.90666	179.514	20.591
20438	6.92688	178.99	18.1727
20437	6.8571	180.811	18.8405
20436	6.85893	180.763	20.0898
20435	6.96063	178.122	19.6757
20434	6.96891	177.91	18.9685
20433	7.03078	176.345	20.1976
20432	6.80412	182.219	17.9795
20431	6.95738	178.205	19.4506
20430	6.93172	178.865	22.4061
20429	7.3589	168.482	22.1464
20428	7.37052	168.216	21.1614
20427	6.96341	178.051	19.2144
20426	7.00931	176.885	19.714
20425	7.0792	175.139	18.8196
20424	7.32435	169.277	22.6077
20423	7.02473	176.497	19.2661
20422	6.81327	181.974	23.2156
20421	6.88134	180.175	22.7365
20420	6.86841	180.514	21.5181
20419	7.02058	176.601	19.3803
20418	7.39009	167.771	18.8662
20417	6.97572	177.737	18.993
20416	7.09452	174.76	23.9585
20415	7.22556	171.591	22.9028
20414	7.36364	168.373	18.3613
20413	6.95209	178.341	21.7224
20412	7.37356	168.147	22.1593
20411	6.93036	178.9	23.3864
20410	7.34366	168.832	19.8401
20409	6.97849	177.666	18.4993
20408	7.39136	167.742	18.654
20407	6.89404	179.843	22.1154
20406	6.77991	182.87	22.5545
20405	6.93271	178.84	22.3501
20404	6.94274	178.581	19.9997
20403	6.86279	180.661	26.7963
20402	6.81138	182.025	17.9376
20401	6.89511	179.815	18.9912
20400	6.90303	179.608	18.9604
20399	6.9957	177.229	20.9865
20398	6.99701	177.196	23.2141
20397	7.02249	176.553	23.5544
20396	7.02101	176.59	19.8548
20395	7.09003	174.871	22.9905
20394	7.38034	167.993	19.6011
20393	6.99363	177.282	18.514
20392	6.99	177.374	20.6463
20391	6.9495	178.407	18.8451
20390	7.05442	175.754	21.4478
20389	7.3383	168.955	18.5449
20388	6.80732	182.134	19.6287
20387	6.94924	178.414	22.7443
20386	7.37488	168.117	22.675
20385	7.06829	175.409	18.0085
20384	6.92439	179.054	21.9376
20383	7.07677	175.199	21.7469
20382	6.87766	180.271	20.2935
20381	7.35572	168.555	18.7895
20380	7.00688	176.946	19.473
20379	6.82016	181.791	18.8352
20378	7.00165	177.079	19.5644
20377	6.97542	177.744	18.5934
20376	7.04229	176.057	25.7998
20375	6.89122	179.916	20.2258
20374	6.80225	182.269	19.5968
20373	7.03046	176.353	20.9709
20372	7.0703	175.359	19.6111
20371	7.34688	168.758	21.1375
20370	6.99058	177.359	19.4522
20369	7.07505	175.241	25.3094
20368	6.92634	179.004	23.9114
20367	6.90367	179.592	18.8086
20366	7.36717	168.293	21.349
20365	6.83784	181.321	22.5594
20364	6.92702	178.986	20.2787
20363	6.97689	177.707	19.6463
20362	6.84679	181.084	18.0904
20361	6.97051	177.87	18.1694
20360	7.38694	167.842	21.0077
20359	7.0614	175.58	21.0337
20358	6.95524	178.26	18.7356
20357	6.93927	178.67	17.9377
20356	6.90129	179.654	23.6213
20355	7.06601	175.466	20.0413
20354	6.99912	177.142	18.742
20353	6.72798	184.281	17.7572
20352	6.93	178.909	17.7786
20351	7.30796	169.656	24.0402
20350	6.82307	181.713	19.6544
20349	6.80992	182.064	21.5313
20348	7.08069	175.102	23.4145
20347	7.09171	174.83	18.898
20346	7.36521	168.338	21.7502
20345	6.84499	181.131	21.6312
20344	6.93817	178.699	19.6223
20343	6.83262	181.459	20.2321
20342	6.8838	180.11	19.989
20341	7.2616	170.74	21.7233
20340	6.82379	181.694	21.6401
20339	6.93738	178.719	22.5947
20338	7.32662	169.224	20.7357
20337	6.90789	179.482	18.3226
20336	7.31022	169.604	22.2218
20335	6.74403	183.843	21.1011
20334	6.84618	181.1	20.5816
20333	7.01774	176.672	18.7561
20332	7.11168	174.339	20.3626
20331	7.07683	175.197	19.0134
20330	7.02991	176.367	17.7417
20329	6.91824	179.213	18.7094
20328	6.92373	179.071	19.4122
20327	7.32266	169.316	18.5687
20326	6.89923	179.707	21.9649
20325	6.91074	179.408	20.9042
20324	6.91988	179.171	18.3187
20323	7.08022	175.113	18.0458
20322	7.30658	169.688	24.1861
20321	7.36233	168.403	18.4969
20320	7.33362	169.063	17.755
20319	7.33912	168.936	19.0811
20736	7.37646	168.081	20.3995
20735	7.06206	175.564	22.0898
20734	7.0883	174.914	22.4049
20733	6.86438	180.62	18.501
20732	6.8104	182.051	20.4919
20731	6.87986	180.213	24.5687
20730	7.00389	177.022	19.2297
20729	6.99181	177.328	19.297
20728	7.06166	175.574	19.696
20727	7.30963	169.618	20.7901
20726	7.0861	174.968	22.15
20725	7.08904	174.896	19.6121
20724	6.87974	180.216	20.4042
20723	6.90092	179.663	25.9737
20722	6.94884	178.424	18.439
20721	6.90761	179.489	18.1574
20720	6.98756	177.435	18.2888
20719	6.77481	183.008	22.6881
20718	7.05068	175.847	18.7124
20717	7.34065	168.901	22.1647
20716	6.87506	180.339	22.5464
20715	6.93563	178.764	18.3678
20714	7.01193	176.819	22.6808
20713	7.00183	177.074	19.8516
20712	7.3637	168.372	18.82
20711	6.8088	182.094	19.4703
20710	6.94142	178.615	22.9705
20709	6.9831	177.549	23.1357
20708	6.85215	180.942	22.7485
20707	7.3068	169.683	21.9031
20706	6.9609	178.115	17.8003
20705	6.9216	179.127	20.8353
20704	7.05547	175.728	21.2529
20703	6.88593	180.055	18.493
20702	7.06045	175.604	18.735
20701	6.99574	177.228	18.8619
20700	6.94436	178.54	21.4782
20699	7.05715	175.686	23.4501
20698	7.04419	176.009	24.282
20697	7.01491	176.744	23.3742
20696	7.00553	176.98	20.5922
20695	6.98124	177.596	20.4713
20694	6.99449	177.26	23.0806
20693	6.96461	178.02	22.0501
20692	7.06835	175.407	19.7092
20691	7.31897	169.401	19.6383
20690	6.93446	178.794	20.271
20689	6.97837	177.669	20.8309
20688	7.02031	176.608	20.377
20687	6.80174	182.283	22.6866
20686	6.96825	177.927	20.7105
20685	6.85335	180.91	20.6539
20684	6.84472	181.139	18.8008
20683	7.30373	169.755	23.9549
20682	7.36927	168.245	19.5746
20681	7.0185	176.654	19.5169
20680	7.04811	175.911	18.9929
20679	7.30523	169.72	22.589
20678	6.92653	178.999	19.6615
20677	7.09256	174.809	21.6567
20676	7.38712	167.838	19.6741
20675	6.92747	178.975	20.5984
20674	7.06109	175.588	21.2218
20673	6.89001	179.948	20.4545
20672	6.99512	177.244	23.396
20671	6.91899	179.194	20.2555
20670	6.90848	179.467	23.5497
20669	7.09998	174.626	24.1879
20668	7.0895	174.884	18.5346
20667	6.90874	179.46	21.4657
20666	7.25624	170.866	22.209
20665	7.38032	167.993	17.6793
20664	6.86979	180.478	18.504
20663	6.91819	179.215	18.8831
20662	6.91838	179.21	18.2772
20661	7.38049	167.989	17.8407
20660	7.09791	174.677	19.2522
20659	7.2204	171.714	20.3074
20658	7.04614	175.96	18.2955
20657	7.04979	175.869	17.9013
20656	6.9545	178.279	20.2916
20655	6.93454	178.792	19.8727
20654	7.37081	168.21	24.5897
20653	7.38242	167.945	18.6386
20652	7.37338	168.151	17.9865
20651	6.90829	179.472	22.1455
20650	7.04082	176.093	20.3083
20649	7.06038	175.606	19.306
20648	7.02181	176.57	21.3338
20647	6.83201	181.475	21.3026
20646	7.09405	174.772	18.2847
20645	6.86808	180.522	18.6874
20644	7.39162	167.736	18.8342
20643	6.92335	179.081	21.8639
20642	7.3084	169.646	19.3471
20641	7.39931	167.562	20.9263
20640	7.33097	169.124	21.6319
20639	7.02264	176.549	19.0073
20638	7.06317	175.536	18.1212
20637	7.31472	169.5	18.791
20636	7.03544	176.228	17.7266
20635	6.8166	181.886	22.7136
20634	6.92992	178.912	18.8506
20633	7.32758	169.202	21.028
20632	6.95144	178.358	19.6339
20631	7.33662	168.994	20.0052
20630	6.95749	178.203	18.9245
20629	7.08307	175.043	21.7724
20628	6.96335	178.052	24.9005
20627	7.07127	175.335	19.2828
20626	7.30201	169.795	24.3828
20625	7.08507	174.994	19.7919
20624	6.97182	177.836	21.8842
20623	6.81188	182.012	18.5714
20622	6.85377	180.899	20.4511
20621	6.89596	179.793	21.253
20620	7.02459	176.5	18.2316
20619	7.26666	170.621	18.6862
20618	7.26411	170.68	18.4933
20617	6.9613	178.105	21.1032
20616	7.05697	175.69	20.6594
20615	7.38514	167.883	18.4094
20614	7.34467	168.809	19.8903
20613	7.0824	175.06	18.8783
20612	7.30078	169.823	22.341
20611	7.39459	167.669	22.5601
20610	7.05097	175.84	17.3136
20609	6.9721	177.829	19.7398
20608	6.92633	179.004	23.758
20607	6.96031	178.13	19.4272
20606	6.83667	181.352	19.9183
20605	7.08071	175.101	18.3487
20604	7.38838	167.81	19.1053
20603	7.31504	169.492	22.0263
20602	7.00018	177.116	19.9825
20601	7.36618	168.315	21.9024
20600	6.90817	179.475	22.4336
20599	6.92759	178.972	18.4174
20598	6.91516	179.293	22.3293
20597	6.96801	177.933	23.5331
20596	6.88448	180.092	25.3631
20595	7.01492	176.743	19.9145
20594	6.97959	177.638	21.5902
20593	7.09539	174.739	18.8104
20592	6.82211	181.739	17.5982
20756	7.0445	176.001	23.3795
20755	6.90819	179.474	20.1586
20754	6.91954	179.18	19.9709
20753	6.91861	179.204	24.649
20752	7.00407	177.017	22.1961
20751	7.36374	168.371	21.8548
20750	6.98628	177.468	21.3564
20749	6.97315	177.802	20.096
20748	7.31997	169.378	21.3204
20747	7.02823	176.409	20.3859
20951	6.81328	181.974	21.0808
20950	7.04795	175.915	22.1314
20949	6.91147	179.389	19.0539
20948	6.80548	182.183	20.4987
20947	6.81667	181.884	22.3084
20946	7.2677	170.596	20.417
20945	7.37572	168.098	20.6903
20944	7.25831	170.817	17.9417
20943	7.33986	168.919	21.918
20942	7.00522	176.988	18.6972
20941	6.83023	181.523	17.3522
20940	7.02218	176.561	19.7398
20939	6.97278	177.812	19.399
20938	6.98455	177.512	19.5695
20937	6.83243	181.464	20.3606
20936	7.34589	168.78	22.0139
20935	6.81995	181.796	20.4104
20934	6.85583	180.845	18.7081
20933	6.72759	184.292	18.1548
20932	7.36282	168.392	20.8753
20931	7.07534	175.234	19.0413
20930	6.88049	180.197	18.645
20929	7.01481	176.746	19.4074
20928	6.99832	177.163	21.8448
20927	6.97711	177.701	17.5404
20926	6.97037	177.873	22.2866
20925	6.91806	179.218	21.4462
20924	6.83687	181.346	21.568
20923	6.8021	182.273	21.4632
20922	7.08032	175.111	18.7711
20921	7.32759	169.202	21.0265
20920	6.88468	180.087	17.8462
20919	6.89019	179.943	21.5838
20918	7.03406	176.263	18.6076
20917	6.9607	178.12	17.9155
20916	6.78047	182.855	22.7778
20915	7.20464	172.089	19.2465
20914	6.82677	181.615	22.6659
20913	7.08741	174.936	19.7156
20912	7.00233	177.061	19.3156
20911	6.97666	177.713	18.1597
20910	6.94225	178.594	18.183
20909	6.83317	181.445	19.6171
20908	7.39821	167.587	21.2715
20907	7.35638	168.54	21.2045
20906	7.38698	167.842	18.3072
20905	6.93846	178.691	23.4549
20904	6.90275	179.616	18.3357
20903	7.31583	169.474	19.4458
20902	6.90289	179.612	21.8149
20901	7.27234	170.487	20.0117
20900	7.05181	175.819	21.8042
20899	7.08142	175.084	20.117
20898	7.28214	170.258	18.4072
20897	6.95965	178.147	23.1218
20896	7.04491	175.991	20.1391
20895	7.02782	176.419	19.6346
20894	6.9784	177.668	20.179
20893	6.95154	178.355	18.6316
20892	6.86336	180.647	22.7884
20891	7.04236	176.055	19.6356
20890	7.07293	175.294	18.7519
20889	7.34447	168.813	18.257
20888	7.32945	169.159	22.09
20887	7.39209	167.726	22.8074
20886	7.01988	176.619	19.205
20885	6.89838	179.73	24.1704
20884	6.96987	177.886	23.5225
20883	6.94833	178.437	17.8997
20882	6.97161	177.841	18.1673
20881	7.29096	170.052	19.0804
20880	7.36885	168.255	19.2851
20879	7.06366	175.524	19.7782
20878	6.93461	178.79	20.4811
20877	6.98357	177.537	18.3584
20876	6.92013	179.164	21.0435
20875	6.97131	177.849	19.7669
20874	7.09524	174.743	19.126
20873	7.33903	168.938	21.8913
20872	6.97141	177.847	18.5193
20871	6.95398	178.292	21.97
20870	6.98871	177.407	18.0241
20869	7.05127	175.833	18.7395
20868	7.31837	169.415	24.0527
20867	6.99167	177.331	17.723
20866	6.91232	179.367	19.4575
20865	7.34031	168.909	22.5189
20864	6.99049	177.361	18.4572
20863	6.90013	179.684	20.802
20862	6.78098	182.841	20.6785
20861	7.25683	170.852	21.3369
20860	7.23169	171.446	22.6017
20859	7.30135	169.81	30.3575
20858	6.93575	178.761	21.3671
20857	7.31014	169.606	19.3735
20856	7.39864	167.577	21.0278
20855	7.07034	175.358	18.3573
20854	6.80913	182.085	23.0365
20853	7.36659	168.306	21.1198
20852	7.04985	175.868	17.9922
20851	7.38838	167.81	21.9246
20850	7.23821	171.291	22.1199
20849	7.3558	168.553	19.2429
20848	7.03133	176.331	21.669
20847	7.05173	175.821	18.4562
20846	7.08925	174.89	19.0713
20845	7.09863	174.659	18.7387
20844	7.02747	176.428	17.9467
20843	7.34196	168.871	19.1353
20842	7.02011	176.613	17.6573
20841	7.35128	168.657	20.7236
20840	6.82995	181.53	21.7331
20839	7.06782	175.421	20.4213
20838	6.80086	182.307	18.3078
20837	7.3905	167.762	19.5437
20836	6.96518	178.006	23.8987
20835	7.06339	175.531	18.3527
20834	6.92511	179.036	21.7829
20833	7.31765	169.432	22.4287
20832	6.98889	177.402	23.3457
20831	6.98582	177.48	20.6692
20830	6.6209	187.262	18.4027
21091	7.04129	176.082	24.6769
21090	7.08387	175.023	23.5869
21089	6.95841	178.179	19.13
21088	6.80655	182.154	23.0385
21087	7.28096	170.286	21.26
21086	6.9992	177.141	21.4914
21085	7.36745	168.287	19.0443
21084	6.97157	177.843	18.6028
21083	6.90194	179.637	18.3879
21082	7.31225	169.557	21.5282
21081	6.99032	177.365	17.787
21080	6.87637	180.305	20.9661
21079	6.85216	180.942	19.0605
21078	6.90539	179.547	18.3684
21077	7.37237	168.174	21.9674
21076	6.96849	177.921	23.3557
21075	7.04096	176.09	18.8634
21074	7.09783	174.679	20.5417
21073	6.99212	177.32	18.018
21072	6.88241	180.146	25.8949
21071	7.04278	176.044	19.2693
21070	6.90129	179.654	24.8594
21069	6.95246	178.332	23.7176
21068	7.38304	167.931	18.4376
21067	7.25089	170.992	20.429
21066	7.02232	176.557	20.5153
21065	6.90289	179.612	18.5188
21064	7.24529	171.124	21.503
21063	6.95199	178.343	23.0081
21062	6.91604	179.27	20.6592
21061	6.89425	179.837	21.5625
21060	7.26976	170.548	20.836
21059	7.32175	169.337	19.1397
21058	7.01219	176.812	18.6315
21057	6.92819	178.956	17.8496
21056	7.01368	176.775	17.9111
21055	6.93116	178.879	22.3451
21054	7.3869	167.843	20.2281
21053	6.92106	179.141	19.7021
21052	7.04817	175.91	20.4659
21051	6.93381	178.811	19.3006
21050	7.35312	168.614	18.0649
21049	6.96153	178.099	19.2429
21048	7.39564	167.645	24.0867
21047	6.99069	177.356	23.6224
21046	7.08452	175.007	20.6319
21045	6.93811	178.7	25.1542
21044	6.98186	177.581	21.8729
21043	6.83927	181.283	20.1121
21042	7.03001	176.364	18.606
21041	6.99348	177.285	18.9076
21040	7.32	169.377	17.8756
21039	6.84675	181.085	21.0144
21038	7.21923	171.742	21.6408
21037	6.76354	183.313	21.2783
21036	6.96166	178.096	21.8768
21035	6.92511	179.036	19.2325
21034	7.31607	169.468	20.2077
21033	6.71129	184.74	20.9605
21032	7.038	176.164	20.7286
21031	7.35335	168.609	18.5456
21030	7.06568	175.474	20.7243
21029	6.96314	178.058	22.1564
21028	7.03118	176.335	22.1275
21027	7.3722	168.178	20.5382
21026	7.0604	175.605	24.0182
21025	6.8304	181.518	21.9398
21024	7.0628	175.545	22.2745
21023	6.9759	177.732	19.9382
21022	7.05539	175.73	18.756
21021	7.36789	168.276	18.2944
21020	7.00844	176.907	17.6084
21019	7.33804	168.961	20.4598
21018	6.81758	181.86	20.4932
21017	6.8031	182.247	20.6386
21016	6.85813	180.784	21.0758
21015	6.79938	182.346	19.8826
21014	6.85681	180.819	19.5948
21013	7.08642	174.96	17.7352
21012	6.99415	177.269	18.1441
21011	7.31761	169.433	19.3673
21010	6.90958	179.438	19.4298
21009	7.31103	169.585	18.0155
21008	6.95321	178.312	21.5258
21007	6.85492	180.869	21.9821
21006	7.33267	169.085	19.4943
21005	7.04636	175.955	18.7516
21004	6.88197	180.158	18.2197
21003	6.95404	178.291	18.6314
21002	7.0648	175.496	19.4478
21001	6.82891	181.558	22.2786
21000	6.94784	178.45	21.0145
21103	7.30958	169.619	19.008
21102	6.81614	181.898	18.0928
21101	7.08716	174.942	18.6415
21100	7.04647	175.952	24.8241
21115	6.71735	184.573	20.7942
21127	6.90014	179.684	19.3521
21126	7.3409	168.895	21.4309
21125	6.84442	181.147	21.1344
21124	7.26805	170.588	19.362
21123	7.06111	175.587	23.7893
21122	6.81339	181.971	17.9012
21121	6.84616	181.1	21.3492
21120	7.03316	176.285	20.4299
21119	7.36733	168.289	21.2173
21118	6.84254	181.196	18.2336
21117	6.89016	179.944	18.8463
21116	6.81802	181.848	18.1933
21149	6.89373	179.851	19.8502
21148	6.93324	178.826	22.2339
21147	6.99544	177.236	24.6417
21146	7.38146	167.967	19.6229
21145	6.86269	180.664	18.8857
21144	7.08534	174.987	20.3384
21143	7.2691	170.563	20.1295
21142	6.90345	179.597	19.4639
21141	6.8547	180.875	19.0598
21140	6.86874	180.505	20.2373
21139	6.89847	179.727	19.9689
21138	6.80188	182.279	21.1264
21137	7.31678	169.452	21.7066
21136	7.09027	174.865	23.8914
21135	7.03928	176.132	21.5511
21134	6.99688	177.199	21.2739
21133	7.36851	168.262	22.8894
21132	7.08504	174.994	25.7059
21131	7.3269	169.218	18.6076
21130	6.90492	179.559	18.7492
21129	6.93395	178.807	21.6153
21128	7.31219	169.558	19.473
21390	7.00029	177.113	17.9254
21389	6.98118	177.598	22.1435
21388	7.02845	176.403	19.0914
21387	6.97334	177.797	25.1656
21386	7.33475	169.037	19.0432
21385	7.07888	175.147	21.697
21384	7.3726	168.169	22.0071
21383	6.87035	180.463	18.1297
21382	7.00782	176.923	18.0448
21381	6.99793	177.173	20.9865
21380	6.78425	182.753	19.9847
21379	6.80316	182.245	18.625
21378	6.91911	179.191	19.9652
21377	7.07191	175.319	17.9437
21376	6.87939	180.226	19.1752
21375	7.2968	169.916	18.7819
21374	6.91389	179.326	19.1691
21373	6.97474	177.762	23.5598
21372	6.90493	179.559	18.6858
21371	6.92103	179.141	19.9505
21370	7.0992	174.645	21.2069
21369	7.33174	169.106	23.6755
21368	7.08476	175.001	21.1608
21367	6.82233	181.733	23.1454
21366	6.98718	177.445	18.5514
21365	6.92357	179.075	19.0414
21364	6.89645	179.78	19.6112
21363	7.37839	168.037	17.9651
21362	6.81353	181.968	19.165
21361	7.07443	175.257	21.6659
21360	6.90615	179.527	22.6224
21359	7.05289	175.792	19.4962
21358	7.3579	168.505	19.4235
21357	7.36275	168.394	19.3932
21356	7.30769	169.663	23.8696
21355	6.86948	180.485	17.729
21354	6.97335	177.797	18.9991
21353	6.97122	177.852	21.533
21352	6.95071	178.376	21.2411
21351	6.96636	177.976	19.8979
21350	7.02834	176.406	18.892
21349	6.9603	178.131	20.718
21348	6.75837	183.453	19.921
21347	7.07081	175.347	19.1026
21346	6.80646	182.157	19.3273
21345	7.08204	175.068	17.7294
21344	6.93676	178.735	21.0511
21343	7.09044	174.861	23.0675
21342	7.39733	167.607	18.3635
21341	7.05287	175.793	19.0247
21340	6.91732	179.237	24.2476
21339	6.99539	177.237	21.8253
21338	6.91106	179.4	18.8225
21337	7.36965	168.236	18.5203
21336	6.80275	182.256	18.2032
21335	6.98745	177.438	22.0832
